,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment,TYVIX
2003-03-10,6.88999987,5.4,5.81,0,21.922137606870304,850.4391544200729,0.016371381,0.0255711542677881,0.8638867729999999,0,1,59.218104344803,0,807.48,806.57,828.89,828.89,29.32026144,27.54,1.07999987,0,0,0.0,28.560047525496696,0.020085066999999998,1.23,1.06,0.0647519727805028,5.8,1850.0,2.4933,3.5606,97.85,-0.004219181,51.9,65.5,48.8,53280.0,12.06922997,30660.0,1756.0,3.87,0.0773254675772377,33.31,2.5387,59.4363,22.0,1.9369999999999998,704.0,141.64,0.74,0.016222,-0.020089,-0.09176000000000001,-0.192,8.34
2003-03-11,6.88000011,5.4,5.8,0,21.7432720323332,850.4391544200729,0.016371381,0.0255711542677881,0.887699792,0,1,58.635533499621,0,800.73,800.3,814.25,807.48,29.075163399999997,27.54,1.08000011,0,0,0.0,28.320457576602003,0.020257428,1.21,1.062,0.0804985416196285,5.8,1850.0,2.5033,3.5809,97.91,-0.004219181,51.9,65.5,48.8,53820.0,18.54989632,33000.0,1765.0,3.87,0.0801901231617629,33.61,2.5177,59.5567,22.0,1.9611,1229.0,309.08,0.66,0.015756,-0.022095,-0.10656500000000001,-0.156,8.06
2003-03-12,6.88000011,5.4,5.78,0,21.8416321988901,850.4391544200729,0.016371381,0.0255711542677881,0.828364888,0,1,59.028768073703006,0,804.19,788.9,804.19,800.73,29.20079884,27.54,1.10000011,0,0,0.0,28.4416879946865,0.020554396000000003,1.23,1.067,0.0814619194643348,5.8,1850.0,2.5032,3.5808,98.16,-0.004219181,51.9,65.5,48.8,45420.0,21.08705998,54000.0,1779.0,3.87,0.0795756009460232,33.51,2.529,59.5123,22.0,1.9365,1275.0,97.58,0.72,0.014096000000000001,-0.019059,-0.08572,-0.126,8.1
2003-03-13,6.86000013,5.4,5.85,1,22.598786268503698,850.4391544200729,0.016371381,0.0255711542677881,0.974092308,0,1,61.06776057025699,0,831.9,804.19,832.02,804.19,30.20697168,27.54,1.01000013,0,0,0.0,29.420360878451902,0.019556906000000002,1.31,1.102,0.0496619124403501,5.8,1850.0,2.6171,3.7456,99.78,-0.004219181,51.9,65.5,48.8,30660.0,16.53812827,54000.0,1802.0,3.87,0.0669217492515637,31.76,2.6157,60.0437,22.0,1.973,2308.0,108.76,0.61,0.013763,-0.012407,-0.062332000000000005,-0.096,8.4
2003-03-14,6.94999981,5.4,5.84,0,22.6404268466532,850.2784472937351,0.016371381,0.0255711542677881,0.9619119829999999,0,1,61.264374580349,0,833.27,828.26,841.39,831.89,29.95219267,27.82,1.10999981,0,0,0.0,29.4674568124558,0.019512535,1.3,1.103,0.0674868883742001,5.8,1850.0,2.5819,3.7002,99.99,-0.004219181,51.9,65.5,48.8,42720.0,24.34864979,37860.0,1833.0,3.87,0.0609680052778483,30.98,2.6185,59.823,22.0,1.9025,1692.0,353.47,0.58,0.015595,-0.015615,-0.079589,-0.065,8.27
2003-03-17,6.94000006,5.4,5.91,0,23.447076206269198,850.2784472937351,0.016371381,0.0255711542677881,1.1289036159999999,0,1,63.194134724839,0,862.79,827.17,862.79,833.27,31.00215595,27.83,1.03000006,0,1,0.0,30.5095482737096,0.01887814,1.31,1.117,0.00268061811463452,5.8,1850.0,2.6998,3.8384,100.74,-0.004219181,51.9,65.5,48.8,31500.0,27.98558232,53460.0,1863.0,3.87,0.0635735111769832,31.75,2.7110000000000003,61.1307,22.0,1.9255,2323.0,181.83,0.67,0.015719,-0.015268,-0.069702,-0.057999999999999996,8.81
2003-03-18,6.98999977,5.4,5.95,0,23.422939495279604,850.2784472937351,0.016371381,0.0255711542677881,1.173999253,0,1,63.565523702360004,0,866.45,857.36,866.94,862.79,31.14485981,27.82,1.03999977,0,0,0.0,30.4703403200485,0.01880434,1.2,1.125,0.00635365349369871,5.8,1622.0,2.7563,3.9053,100.86,-0.004219181,51.9,65.5,48.8,32580.0,19.23995341,46380.0,1887.0,3.87,0.0552865006509596,30.43,2.7229,61.0319,22.0,1.8855,1687.0,438.11,0.46,0.015086000000000002,-0.016429,-0.073723,0.11900000000000001,9.03
2003-03-19,7.01999998,5.4,5.98,0,23.6322684483493,850.2784472937351,0.016371381,0.0255711542677881,1.233871201,0,1,64.053423499148,0,874.02,861.21,874.99,866.45,31.41696621,27.82,1.03999998,0,0,0.0,30.734645592731198,0.018687822,1.2,1.135,-0.00632928967968074,5.8,1622.0,2.8353,3.9843,101.58,-0.004219181,51.9,65.5,48.8,38580.0,16.34816257,53160.0,1909.0,3.87,0.0619917035111148,31.54,2.7467,60.8993,22.0,1.8805,1670.0,544.88,0.57,0.016375,-0.017372,-0.074896,0.145,9.93
2003-03-20,7.01999998,5.4,6.03,0,23.681566253347,850.2784472937351,0.016371381,0.0233214345337727,1.1838153679999999,0,1,64.191785740661,1,875.67,859.01,879.6,874.02,31.45366379,27.84,0.989999979999999,0,0,-0.00179977578721235,30.7907592560679,0.018619469,1.23,1.137,-0.0076817654559091,5.8,1622.0,2.8045,3.9534,101.15,-0.004219181,51.9,65.5,48.8,34200.0,20.58865966,46140.0,1924.0,3.87,0.0540751421472879,30.44,2.7505,61.0047,22.0,1.8455,1791.0,193.85,0.52,0.013949000000000001,-0.013834,-0.060148,0.145,9.68
2003-03-21,7.05999994,6.0,6.07,0,24.230453911683195,850.2784472937351,0.016371381,0.0293406045535747,1.210945954,0,1,65.556449915154,2,895.79,875.84,895.9,875.84,32.11868053,27.89,0.98999994,0,0,0.00346550417543234,31.496013028348397,0.018168611,1.2,1.157,-0.0337799377181189,5.8,1622.0,2.9339,4.1031,102.0,-0.004219181,51.9,65.5,48.8,36840.0,16.21486292,53760.0,1935.0,3.87,0.0429016860391683,28.67,2.8138,60.9816,22.0,1.871,2194.0,187.17,0.42,0.015155000000000002,-0.015625999999999998,-0.079283,0.175,9.68
2003-03-24,7.099999900000001,6.0,6.0,0,23.381433990075998,850.2784472937351,0.016371381,0.0293406045535747,1.022594727,0,1,63.37781756455,3,864.23,862.02,895.79,895.79,31.12099388,27.77,1.0999999,0,0,0.00271161411827503,30.3846663870263,0.018833945,1.23,1.155,-0.0229659768180877,5.8,1622.0,2.7959,3.9651,100.99,-0.004219181,51.9,65.5,48.8,48180.0,14.18390242,30660.0,1940.0,3.87,0.0517430020723797,30.39,2.7151,62.0576,22.0,1.8555,644.0,142.64,0.74,0.016829,-0.017325999999999998,-0.089795,0.35700000000000004,8.82
2003-03-25,7.01000023,6.0,5.99,0,23.670487625911303,850.2784472937351,0.016371381,0.0293406045535747,1.090542582,0,1,63.984615009190996,4,874.74,862.59,879.87,864.23,31.49945985,27.77,1.02000023,0,0,0.00195772406111772,30.7523141676039,0.018607655,1.24,1.1520000000000001,-0.0172725997956793,5.8,1622.0,2.7725,3.9419,100.87,-0.004219181,51.9,65.5,48.8,31500.0,17.67236366,44340.0,1940.0,3.87,0.0413428549275226,28.75,2.7478,61.8386,22.0,1.8505,2234.0,149.57,0.84,0.017856,-0.018612,-0.09211699999999999,0.41,8.48
2003-03-26,7.01000023,6.0,5.94,0,23.545551765566398,850.2784472937351,0.016371381,0.0293406045535747,1.033284445,0,1,63.662940973016006,5,869.95,866.47,875.8,874.74,31.32697155,27.77,1.07000023,1,0,0.0012038340039604,30.5822483960384,0.018555756,1.26,1.149,0.0116520161961638,5.8,1622.0,2.7692,3.9284,100.53,-0.006839099,51.9,65.5,48.8,46920.0,14.24297845,50340.0,1936.0,3.87,0.0395336818982297,28.23,2.7336,61.6476,22.0,1.8595,1303.0,167.3,0.7,0.017493,-0.015077000000000002,-0.08305599999999999,0.41,8.29
2003-03-27,6.96999979,6.0,5.91,0,23.511525413072402,850.2784472937351,0.016371381,0.0293406045535747,1.019859139,0,1,63.714116969407996,4,868.52,858.09,874.15,869.95,31.28674352,27.76,1.05999979,1,0,0.0,30.5302344699718,0.018719396,1.29,1.1320000000000001,0.00606941629447314,5.8,1622.0,2.7839,3.9226,100.64,-0.006839099,51.9,65.5,48.8,32820.0,14.23995988,48480.0,1933.0,3.87,0.0377772115895245,27.96,2.7292,61.8326,22.0,1.886,1655.0,195.71,0.63,0.01686,-0.018052000000000002,-0.089874,0.425,8.13
2003-03-28,6.94999981,6.0,5.87,0,23.380273241954303,850.2784472937351,0.016371381,0.0293406045535747,0.931897436,0,1,63.392437084548,3,863.5,860.83,869.88,868.52,31.09470652,27.77,1.07999981,1,0,0.0,30.3520949438101,0.018847921,1.26,1.111,0.0170407272810779,5.8,1622.0,2.7793,3.8976,99.96,-0.006839099,51.9,65.5,48.8,48780.0,13.59350288,38640.0,1938.0,3.87,0.0372947348264817,27.75,2.7135,61.0289,22.0,1.885,1598.0,165.68,1.32,0.016441,-0.017211,-0.099607,0.364,7.84
2003-03-31,6.92999983,6.0,5.77,0,22.968592158133998,850.2784472937351,0.016371381,0.0293406045535747,1.026739467,0,1,61.952197597876996,2,848.18,843.68,863.5,863.5,27.6730832,30.65,1.15999983,1,0,0.0,29.812158888555604,0.019191068000000002,1.38,1.09,0.0380918835435449,5.8,1622.0,2.688,3.7960000000000003,98.88,-0.006839099,51.9,65.5,48.8,32820.0,14.31013735,30660.0,1939.0,3.87,0.0435272315607027,29.15,2.6095,61.473,22.0,1.8425,1202.0,170.18,0.81,0.017263,-0.022324,-0.11711600000000001,0.379,7.98
2003-04-01,6.86999989,6.0,5.77,0,23.2506717729983,850.2784472937351,0.016371381,0.0293406045535747,0.999137756,0,1,62.902611152687996,1,858.48,847.85,861.28,848.18,28.0,30.66,1.09999989,1,0,0.0,30.1725852947015,0.018969003,1.29,1.095,0.0244549613152728,5.8,1622.0,2.7013,3.8095,99.15,-0.006839099,51.9,65.5,48.8,32520.0,16.24017635,47760.0,1943.0,3.87,0.0391187912876816,28.36,2.6408,61.2736,22.0,1.865,2090.0,135.24,0.72,0.016401,-0.019852,-0.103245,0.369,7.85
2003-04-02,6.86000013,6.0,5.84,0,23.8611224295506,850.2784472937351,0.016371381,0.0293406045535747,1.096109335,0,1,64.423270793345,0,880.9,858.48,884.57,858.48,28.73124592,30.66,1.02000013,0,0,0.0,30.9586400155472,0.01844509,1.19,1.102,-0.0126735531913318,5.8,1622.0,2.8101,3.9285,100.08,-0.002464114,51.9,65.5,48.8,30660.0,10.54355583,51660.0,1959.0,3.87,0.0358271746034899,28.02,2.7091,62.3497,22.0,1.8935,2259.0,163.37,0.53,0.016766,-0.014084000000000001,-0.07028999999999999,0.33899999999999997,8.24
2003-04-03,6.92000008,6.0,5.83,0,23.743804126456105,850.2784472937351,0.016371381,0.0293406045535747,1.046449115,1,1,64.116210428483,0,876.45,876.12,885.89,880.9,28.58610568,30.66,1.09000008,0,0,0.0,30.8003998045051,0.018528563999999997,1.24,1.087,-0.00239544610522319,5.8,1622.0,2.8112,3.9092,100.34,-0.002464114,51.9,65.5,48.8,53940.0,12.43805693,48480.0,1977.0,3.87,0.0373322114825923,28.21,2.6955,62.0732,22.0,1.8765,1327.0,102.82,0.7,0.016118,-0.015171,-0.06621200000000001,0.392,8.39
2003-04-04,6.94000006,6.0,5.83,0,23.8120491306724,850.2784472937351,0.016371381,0.0293406045535747,1.053689732,0,1,64.496377897447,0,878.85,874.23,882.73,876.45,28.66438356,30.66,1.11000006,0,0,0.0,30.8828665762042,0.018463742,1.22,1.082,-0.0124277825050397,5.8,1622.0,2.8538,3.9517,100.4,-0.002464114,51.9,65.5,48.8,35760.0,17.01572427,31860.0,1997.0,3.87,0.0433273723387548,29.13,2.7030000000000003,61.5283,22.0,1.8845,1660.0,151.01,0.71,0.015068000000000002,-0.019456,-0.08580299999999999,0.384,8.04
2003-04-07,6.94999981,6.0,5.87,0,23.844535221656198,850.2784472937351,0.016371381,0.0293406045535747,1.116334989,0,1,64.372094796954,0,879.93,878.85,904.89,878.85,28.69025106,30.67,1.07999981,0,0,0.0,30.919144239464302,0.018157513,1.25,1.1320000000000001,0.00994719069652755,5.8,1622.0,2.8281,3.9769,100.7,-0.002464114,47.2,70.0,46.3,53460.0,17.84267961,33540.0,2011.0,3.87,0.038638334512994,28.45,2.7056,61.511,22.0,1.8635,1907.0,144.57,0.65,0.016087999999999998,-0.011640000000000001,-0.060703999999999994,0.43,8.29
2003-04-08,6.98000002,6.0,5.8,0,23.803310402113198,850.2784472937351,0.016371381,0.0293406045535747,1.034081712,0,1,64.474446058651,0,878.29,874.68,883.11,879.93,28.63677861,30.67,1.18000002,0,0,0.0,30.8596678872627,0.018459211,1.22,1.127,0.0176485377369681,5.8,1622.0,2.7936,3.9324,100.53,-0.002464114,47.2,70.0,46.3,34260.0,15.60150693,47940.0,2022.0,3.87,0.0314536525515859,27.13,2.7006,61.7993,22.0,1.84,1326.0,150.91,0.69,0.016371,-0.015693000000000002,-0.079269,0.457,7.79
2003-04-09,6.92000008,6.0,5.78,0,23.4731217206792,850.2784472937351,0.016371381,0.0293406045535747,0.904030742,0,1,63.626384496623004,0,865.99,865.72,887.35,878.29,28.22653194,30.68,1.14000008,0,0,0.0,30.425793510027198,0.01878979,1.24,1.11,0.0137025809237635,5.8,1622.0,2.7773,3.8957,100.16,-0.002464114,47.2,70.0,46.3,53820.0,20.55689076,35340.0,2034.0,3.87,0.0309145024981768,27.11,2.6623,61.3421,22.0,1.8395,1319.0,118.04,0.65,0.018078999999999998,-0.017703999999999998,-0.059741999999999996,0.42700000000000005,7.51
2003-04-10,6.900000099999999,6.0,5.8,1,23.6278248401266,850.2784472937351,0.016371381,0.0293406045535747,0.940272028,0,1,63.977307807992,0,871.58,862.76,871.78,865.99,28.40873533,30.68,1.1000001,0,0,0.0,30.620450238530502,0.01860824,1.27,1.117,0.0229392005375872,5.8,1622.0,2.8136,3.9421,99.82,-0.002464114,47.2,70.0,46.3,37920.0,13.8686992,53880.0,2051.0,3.87,0.023588639726537,25.6,2.6796,61.6247,22.0,1.8435,1738.0,104.63,0.89,0.015967,-0.017753,-0.083276,0.42700000000000005,7.5
2003-04-11,6.90999985,6.0,5.82,0,23.542076227880603,850.2784472937351,0.016371381,0.0293406045535747,0.913200888,0,1,63.714116969407996,0,868.3,865.92,883.34,871.58,28.30182529,30.68,1.08999985,0,0,0.0,30.503481791606003,0.018740735,1.24,1.147,0.0280670922979248,5.8,1622.0,2.8122,3.9712,100.18,-0.002464114,47.2,70.0,46.3,46740.0,15.25574351,31980.0,2069.0,3.87,0.0186720240751571,24.44,2.6692,61.5443,22.0,1.8459999999999999,1472.0,179.25,0.66,0.01601,-0.016368,-0.070042,0.426,7.44
2003-04-14,6.92999983,6.0,5.85,0,24.004326158411,850.2784472937351,0.016371381,0.0259754864032606,0.957156621,0,1,65.0300675069,0,885.23,868.3,885.26,868.3,28.85365059,30.68,1.07999983,0,0,-0.00269209452025123,31.096222439135698,0.018385843,1.32,1.157,0.026297400078692003,5.8,1622.0,2.8448,4.013999999999999,99.96,-0.002464114,47.2,70.0,46.3,30660.0,11.05518695,53940.0,2081.0,3.87,0.0151638507035631,23.41,2.7211,61.3381,22.0,1.8585,2273.0,159.85,0.6,0.014259,-0.015578,-0.060565,0.517,7.62
2003-04-15,6.96000004,6.0,5.81,0,24.119499666000902,842.870614041581,0.016371381,0.0259754864032606,1.028589628,0,1,65.63687006914,0,890.81,881.85,891.27,885.23,29.03552803,30.68,1.15000004,0,0,-0.00201907089018842,31.239065432381,0.018356406000000002,1.34,1.16,0.0261627256878534,5.8,1622.0,2.8154,3.9848,99.76,-0.002464114,47.2,70.0,46.3,30960.0,11.48923942,38880.0,2088.0,3.87,0.014580429430213999,22.56,2.7387,61.317,22.0,1.8495,2006.0,110.28,0.7,0.0138,-0.017688,-0.073527,0.517,7.18
2003-04-16,6.900000099999999,6.0,5.78,0,23.827584075792604,842.870614041581,0.016371381,0.0292434631678766,1.058297675,0,1,64.518309736244,0,879.91,877.93,896.77,890.81,28.65223054,30.71,1.1200001,0,0,0.00126833415156717,30.854933000541,0.018517121,1.26,1.147,0.0344155076633134,5.8,1780.0,2.779,3.9382,99.06,-0.002464114,47.2,70.0,46.3,52980.0,14.89590698,31080.0,2091.0,3.87,0.0157624424141368,22.52,2.7084,61.3822,22.0,1.8085,1336.0,176.61,0.58,0.011691,-0.015663,-0.053882000000000006,0.5479999999999999,6.92
2003-04-17,6.86000013,6.0,5.76,0,24.2010114037041,842.870614041581,0.016371381,0.0292434631678766,1.10436789,0,1,65.476030492253,0,893.58,879.2,893.83,879.91,29.07842499,30.73,1.10000013,0,0,0.0012877624287067802,31.332180749203,0.018222151000000002,1.28,1.147,0.0072334989787880295,5.8,1780.0,2.7866,3.9558,99.3,-0.002464114,47.2,70.0,46.3,30660.0,10.0062543,53460.0,2093.0,3.87,0.0121146757288688,21.5,2.7503,61.6226,22.0,1.7985,2268.0,81.42,0.42,0.012953000000000001,-0.017179,-0.062411,0.586,6.94
2003-04-21,6.84000015,6.0,5.74,0,24.1617277116151,842.870614041581,0.016371381,0.0292434631678766,1.131162392,0,1,65.541831126242,1,892.01,888.17,898.01,893.58,29.017892,30.74,1.10000015,0,0,0.00130719070584639,31.2750565663189,0.018251466,1.29,1.1520000000000001,0.0233678659534759,5.8,1780.0,2.812,3.9811,99.59,-0.002464114,47.2,70.0,46.3,34860.0,15.01851447,32460.0,2093.0,3.87,0.0152264496566261,21.95,2.7451,60.8063,22.0,1.7985,1709.0,118.73,0.61,0.013512999999999999,-0.013947999999999999,-0.055001,0.578,7.2
2003-04-22,6.84000015,6.0,5.73,0,24.6894289220505,842.870614041581,0.016371381,0.0292434631678766,1.1208139529999999,0,1,66.777361509748,2,911.37,886.7,911.74,892.01,29.63804878,30.75,1.11000015,0,0,0.0006535953529231969,31.951441823145103,0.017864687,1.26,1.1520000000000001,0.008171499242658859,5.8,1780.0,2.8044,3.9636,98.73,-0.002464114,47.2,70.0,46.3,31140.0,14.11535463,52140.0,2097.0,3.87,0.0103237943555508,20.7,2.8035,60.8513,22.0,1.7519999999999998,2320.0,77.29,0.77,0.013238,-0.014838999999999998,-0.039007,0.578,7.09
2003-04-23,6.84000015,6.0,5.7,0,24.899996922409397,842.870614041581,0.016371381,0.0292434631678766,1.117343134,0,1,67.391476390787,3,919.02,909.89,919.74,911.37,29.88682927,30.75,1.14000015,0,0,0.0,32.2170889621511,0.01773858,1.24,1.147,-0.0031578637698696102,5.8,1780.0,2.8161,3.9753,98.78,-0.002464114,47.2,70.0,46.3,33420.0,12.15415728,53280.0,2105.0,3.87,0.0130015663323591,20.8,2.8269,60.5423,22.0,1.7275,1902.0,239.75,0.56,0.012793,-0.013456999999999998,-0.040929,0.619,6.93
2003-04-24,6.80999994,6.0,5.62,0,24.697649676539303,842.870614041581,0.016371381,0.0292434631678766,1.088376727,0,1,66.79198687843099,4,911.43,906.69,919.02,919.02,29.64,30.75,1.18999994,0,0,0.0,31.948607676486102,0.017873846999999998,1.24,1.129,0.00566728503303311,5.8,1780.0,2.7802,3.9189,98.33,0.030120912000000003,47.2,70.0,46.3,37740.0,12.08823111,30660.0,2115.0,3.87,0.0116901319068782,20.33,2.804,60.784,22.0,1.7625,1235.0,135.15,0.68,0.012299,-0.015947,-0.044957,0.604,6.86
2003-04-25,6.73000002,5.9,5.6,0,24.3589209207449,842.870614041581,0.016371381,0.0292434631678766,0.985526813,0,1,65.965861541713,5,898.81,897.52,911.43,911.43,29.22009103,30.76,1.13000002,1,0,0.0,31.504045137494103,0.01812659,1.28,1.117,0.032265815700996,5.8,1780.0,2.7596,3.888,98.36,0.030120912000000003,47.2,70.0,46.3,51780.0,10.84427436,31020.0,2124.0,3.87,0.0144897656595848,20.8,2.7651,60.2689,22.0,1.7715,1129.0,146.9,0.76,0.013596,-0.014737,-0.069024,0.604,6.62
2003-04-28,6.73000002,5.9,5.57,0,24.796644247960895,842.870614041581,0.016371381,0.0292434631678766,1.030104588,0,1,67.106353713406,4,914.84,898.81,918.15,898.81,29.72189734,30.78,1.16000002,1,0,0.0,32.0634089046025,0.017855297,1.29,1.112,0.0131912583591207,5.8,1780.0,2.7731,3.9015,98.67,0.030120912000000003,47.2,70.0,46.3,30660.0,11.97791165,52200.0,2133.0,3.87,0.0154029365099295,20.84,2.8132,60.6434,22.0,1.7890000000000001,2323.0,119.81,0.52,0.012142,-0.01493,-0.056898000000000004,0.5760000000000001,6.72
2003-04-29,6.71000004,5.9,5.61,0,24.881252027557,842.870614041581,0.016371381,0.0292434631678766,0.960534942,0,1,67.340301125481,3,917.84,911.1,924.24,914.84,29.80967847,30.79,1.10000004,1,0,0.0,32.1660021686296,0.017796653,1.27,1.117,0.0191262071552377,5.8,1780.0,2.7981,3.9267,98.02,0.030120912000000003,47.2,70.0,46.3,35820.0,15.62983503,33240.0,2139.0,3.87,0.0148535479243635,20.76,2.8219,60.7051,22.0,1.766,1736.0,67.31,0.8,0.012711,-0.011521,-0.035385,0.586,6.81
2003-04-30,6.73000002,5.9,5.53,0,24.859508583214396,842.870614041581,0.011918328,0.0292434631678766,0.94520898,0,1,67.194086186191,2,916.92,911.7,922.01,917.84,29.61627907,30.96,1.20000002,1,0,0.0,32.1348195798791,0.017919513,1.31,1.101,0.0157477051147403,5.8,1780.0,2.7277,3.8359,97.19,0.030120912000000003,47.2,70.0,46.3,32880.0,14.07411777,49260.0,2142.0,3.87,0.0183098178444915,21.21,2.8178,60.4127,22.0,1.7385,1816.0,141.38,0.64,0.013087999999999999,-0.013985,-0.047451,0.555,6.79
2003-05-01,6.650000099999999,5.9,5.54,0,24.845875458104402,842.870614041581,0.011918328,0.0292434631678766,0.972611235,1,0,67.186773867393,1,916.3,902.83,919.68,916.92,29.56760245,30.99,1.1100001,1,0,0.0,32.1141055373445,0.017991629,1.3,1.077,0.0057409040990821295,5.8,1780.0,2.7519,3.8397,96.7,0.030120912000000003,47.2,70.0,46.3,34260.0,14.61475944,49440.0,2145.0,3.87,0.0201942005689959,21.59,2.8161,59.8682,22.0,1.766,1551.0,223.14,0.72,0.012909,-0.013133,-0.050889,0.555,6.66
2003-05-02,6.650000099999999,5.9,5.54,0,25.2227375526159,842.870614041581,0.011918328,0.0292434631678766,1.1040090340000002,0,0,68.144493892317,0,930.08,912.35,930.56,916.3,29.99290551,31.01,1.1100001,0,0,0.0,32.5980588846728,0.017585778,1.24,1.0959999999999999,0.0053385464118198105,6.0,1780.0,2.8007,3.9189999999999996,96.75,0.042402529,47.2,70.0,46.3,31020.0,15.28607759,51180.0,2152.0,3.87,0.0171203002947645,20.63,2.8572,60.0012,22.0,1.8135,2350.0,71.48,0.51,0.014027000000000001,-0.012941,-0.050016000000000005,0.531,6.67
2003-05-05,6.67000008,5.9,5.52,0,25.1301943949942,842.870614041581,0.011918328,0.0292434631678766,1.050879567,0,0,68.012898473025,0,926.55,924.55,933.88,930.08,29.85981308,31.03,1.15000008,0,1,0.0,32.475368976416604,0.017652183000000002,1.27,1.092,0.0194676691249634,6.0,1780.0,2.7863,3.8841,96.37,0.042402529,47.2,70.0,46.3,37680.0,14.36433435,33840.0,2152.0,3.87,0.0191649873861736,21.13,2.8449,59.4842,22.0,1.8145,1725.0,63.01,0.61,0.014637,-0.012204000000000001,-0.053979,0.547,6.7
2003-05-06,6.63000011,5.9,5.47,0,25.3460396895327,842.870614041581,0.011918328,0.0292434631678766,1.067357883,0,0,68.656257511659,0,934.39,926.38,939.61,926.55,30.10277062,31.04,1.16000011,0,0,0.0,32.751122819018605,0.017492899,1.28,1.08,0.00826081110335501,6.0,1780.0,2.6859,3.7839,95.34,0.042402529,47.2,70.0,46.3,30660.0,14.68185152,49140.0,2160.0,3.87,0.0181679383505529,20.8,2.8688,59.1567,22.0,1.765,2057.0,157.9,0.74,0.011424,-0.010846,-0.037922000000000004,0.547,6.62
2003-05-07,6.57999992,5.9,5.4,0,25.2198379282866,842.870614041581,0.011918328,0.0292434631678766,1.02864926,0,0,68.276089311609,0,929.62,926.41,937.22,934.39,29.94909794,31.04,1.17999992,0,0,0.0,32.5848265550552,0.01771668,1.28,1.087,0.0117013626967394,6.0,1780.0,2.577,3.675,95.58,0.042402529,47.2,63.5,46.1,33060.0,14.03222222,39060.0,2173.0,3.87,0.0213453016962339,21.0,2.8539,59.1242,22.0,1.7365,1414.0,283.38,0.75,0.013428,-0.012722,-0.054898,0.547,6.41
2003-05-08,6.5,5.9,5.35,0,24.9693289033991,842.870614041581,0.011918328,0.0292434631678766,1.019471612,0,0,67.588867326468,0,920.27,919.72,929.62,929.62,29.63832528,31.05,1.15,0,0,0.0,32.2581985892798,0.017753887,1.27,1.067,0.028148197547216,6.0,1780.0,2.5929,3.6807,94.93,0.042402529,47.2,63.5,46.1,46920.0,12.19526501,34320.0,2193.0,3.87,0.0224535800023965,21.24,2.8246,59.1845,22.0,1.7535,1338.0,91.19,0.84,0.013524000000000001,-0.016082,-0.062096000000000005,0.547,6.33
2003-05-09,6.36999989,5.9,5.36,0,25.329043541832103,842.870614041581,0.011918328,0.0292434631678766,0.987145038,0,0,68.524661361281,0,933.41,920.27,933.77,920.27,30.06151369,31.05,1.00999989,0,0,0.0,32.719760137051104,0.017517811,1.24,1.082,0.0118720443971355,6.0,1780.0,2.5817,3.6796,94.98,0.042402529,47.2,63.5,46.1,30660.0,9.586810932999999,41460.0,2212.0,3.87,0.0171755244480735,19.69,2.8647,59.4439,8.9,1.7545,2283.0,161.78,0.66,0.013481,-0.01166,-0.042807,0.547,6.18
2003-05-12,6.5,5.9,5.33,0,25.649759902453198,842.870614041581,0.011918328,0.0292434631678766,1.013217045,0,0,69.365405486911,0,945.11,929.3,946.84,933.41,30.42852543,31.06,1.17,0,0,0.0,33.130728323432194,0.017313477,1.25,1.067,-0.0240003241770946,6.0,1780.0,2.5746,3.6419,94.55,0.042402529,47.2,63.5,46.1,31320.0,11.33784987,51780.0,2227.0,3.87,0.0168024096595644,19.52,2.9004,59.2136,8.9,1.7565,2149.0,149.28,0.59,0.013295,-0.008695,-0.033572000000000005,0.547,6.66
2003-05-13,6.46999979,5.9,5.31,0,25.5767114997713,842.870614041581,0.011918328,0.0292434631678766,0.9574809470000001,0,0,69.241122386417,0,942.3,938.91,947.51,945.11,30.33805538,31.06,1.15999979,0,0,0.0,33.0330936037469,0.017359036,1.23,1.062,-0.0242584154989589,6.0,1780.0,2.5351,3.6025,94.7,0.042402529,47.2,63.5,46.1,48480.0,12.452597099999998,43500.0,2248.0,3.87,0.0191194181891291,19.91,2.8919,59.0146,8.9,1.7380000000000002,1496.0,71.55,0.56,0.013377000000000002,-0.012716,-0.049010000000000005,0.579,6.54
2003-05-14,6.46000004,5.9,5.2,1,25.4979414578287,842.870614041581,0.011918328,0.0242169236819425,0.963620409,0,0,69.094907447127,0,939.28,935.24,947.29,942.3,30.24082421,31.06,1.26000004,0,0,-0.0040212315887473,32.9279104785096,0.017661443,1.3,1.037,-0.0200910888712859,6.0,1780.0,2.4938,3.5204,94.58,0.042402529,47.2,63.5,46.1,49680.0,11.68397403,30900.0,2266.0,3.87,0.0195810450849109,20.0,2.8826,59.0789,8.9,1.7215,1469.0,88.36,0.61,0.012912,-0.013000000000000001,-0.052642999999999995,0.579,6.62
