,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC
1993-05-11,8.13000011,3.86,7.37,1,20.7325785371075,619.370140581299,0.006837978000000001,0.0275343903512075,1.023614636,0,0,27.501926985775,0,444.36,441.52,444.57,442.8,24.11068909,18.43,0.760000109999999,0,0,-0.00171981434919388,28.054981017462,0.028036367000000003,2.98,2.89,-0.0118337789353902,7.0,1134.0,2.925,5.872000000000001,90.51,-0.012674001,53.0,54.6,50.2,33180.0,4.626901545,54000.0,1573.0,4.59,0.0136903491107521,13.35,2.5762,30.0157,2.7,3.559831485,1053.0,209.86
1993-05-12,8.13000011,3.86,7.41,0,20.7554340992627,619.370140581299,0.006837978000000001,0.0275343903512075,1.00841947,0,0,27.463408880753,0,444.8,442.87,445.16,444.32,24.13456321,18.43,0.720000109999999,0,0,-0.00128986076189541,28.083246169669298,0.028001641,2.95,2.9,0.00989798746470844,7.0,1134.0,2.9610000000000003,5.917999999999999,90.58,-0.012674001,53.0,54.6,50.2,31500.0,6.660521626,49620.0,1576.0,4.59,0.014182305191922,13.56,2.5788,30.011999999999997,2.7,3.532046738,952.0,103.23
1993-05-13,8.17000008,3.86,7.44,0,20.497820502169798,619.370140581299,0.006837978000000001,0.0317039585879328,0.9674197609999999,0,0,27.135974173582,0,439.23,439.23,444.75,444.75,23.83233858,18.43,0.7300000799999989,0,0,0.00247574741478331,27.7321114757789,0.028348769,2.97,2.93,0.0246657625856664,7.0,1134.0,3.022,6.0089999999999995,90.93,-0.012674001,53.0,54.6,50.2,54000.0,6.388901581,30660.0,1581.0,4.59,0.0171700615627182,14.76,2.5479,30.343000000000004,2.7,3.551659501,597.0,109.94
1993-05-14,8.23999977,3.86,7.44,0,20.515517172278,608.3099594994901,0.006837978000000001,0.0317039585879328,0.9803064309999999,0,0,27.116745935555,0,439.56,438.1,439.82,439.21,23.85024417,18.43,0.79999977,0,0,0.00207178735473672,27.7534351504425,0.028402061,2.94,2.96,0.0163399991667925,7.0,1134.0,3.008,6.015,90.15,-0.012674001,53.0,54.6,50.2,33360.0,5.139606118000001,44940.0,1585.0,4.59,0.0160762119436219,14.39,2.5511,30.406999999999996,2.7,3.506713586,889.0,166.74
1993-05-17,8.22999954,3.86,7.44,0,20.484197503951602,608.3099594994901,0.006837978000000001,0.0317039585879328,0.9363765490000001,0,0,27.213010383626,0,440.37,437.83,440.38,439.56,23.89419425,18.43,0.789999539999999,0,1,0.0016678272946901301,27.7085378877973,0.02821407,3.34,3.0,0.0169774763038266,7.0,1134.0,2.991,6.0489999999999995,90.64,-0.012674001,53.0,54.6,50.2,45240.0,4.598061746,32040.0,1597.0,4.59,0.0153301743624329,14.13,2.5564,30.4645,2.7,3.513251173,854.0,148.53
1993-05-18,8.25,3.86,7.48,0,20.4842103899491,608.3099594994901,0.006837978000000001,0.0317039585879328,0.894573414,0,0,27.193782145599,0,440.32,437.95,441.26,440.39,23.89148128,18.43,0.77,0,0,0.0008339136473450651,27.7059573817767,0.02833512,2.97,3.01,0.0197664845363473,7.0,1213.0,3.053,6.122999999999999,90.91,-0.012674001,53.0,54.6,50.2,48120.0,5.512688148,31440.0,1603.0,4.59,0.0154899372867273,14.19,2.5548,30.4559,2.7,3.506713586,833.0,189.8
1993-05-19,8.30000019,3.86,7.49,0,20.823864845123698,608.3099594994901,0.006837978000000001,0.0317039585879328,0.928407225,0,0,27.752263853935,1,447.57,436.86,447.86,440.32,24.28486164,18.43,0.81000019,0,0,0.0,28.1626483226609,0.027876197999999998,2.94,2.97,0.0118509974919489,7.0,1213.0,3.037,6.066,90.67,-0.012674001,53.0,54.6,50.2,33660.0,10.90042053,52440.0,1612.0,4.59,0.0153809627688796,14.29,2.5962,30.7614,2.7,3.468305258,1196.0,142.89
1993-05-20,8.27999973,3.86,7.49,0,20.9667653602948,608.3099594994901,0.006837978000000001,0.0317039585879328,1.020380358,0,0,27.829300063979,2,450.59,447.36,450.59,447.6,24.44872491,18.43,0.78999973,0,0,0.0,28.353133966966897,0.02772172,2.97,2.96,0.00564449646038319,7.0,1213.0,3.0460000000000003,6.085,90.38,-0.012674001,53.0,54.6,50.2,35280.0,6.34261129,54000.0,1623.0,4.59,0.0144705498597668,13.98,2.6138,30.9037,2.7,3.489552418,1130.0,87.23
1993-05-21,8.27000046,3.72,7.5,0,20.7481032304238,608.3099594994901,0.006837978000000001,0.0317039585879328,1.006946427,0,0,27.578963195820002,3,445.84,444.89,450.59,450.59,24.19099295,18.43,0.77000046,0,0,0.0,28.0548627044155,0.027822672000000003,2.96,3.0,0.00985013475021733,7.0,1213.0,3.0789999999999997,6.138,90.7,-0.012674001,53.0,54.6,50.2,51660.0,11.07909155,30660.0,1631.0,4.22,0.0159258580566182,14.51,2.5867,31.1627,2.7,3.51488557,797.0,113.31
1993-05-24,8.31000042,3.72,7.48,0,20.8509974090499,608.3099594994901,0.006837978000000001,0.0317039585879328,1.019236036,0,0,27.694517510886,4,448.0,445.26,448.44,445.83,24.30819316,18.43,0.830000419999999,0,0,0.0,28.1913934250388,0.027673795,3.15,3.04,0.0152926280655234,7.0,1213.0,3.05,6.17,91.04,-0.012674001,53.0,54.6,50.2,31200.0,9.017411484,35940.0,1636.0,4.22,0.0146780578496131,14.1,2.5987,31.1504,2.7,3.513251173,950.0,129.82
1993-05-25,8.30000019,3.72,7.48,0,20.8929356260028,608.3099594994901,0.006837978000000001,0.0317039585879328,1.06122449,0,0,27.752263853935,5,448.85,447.7,449.04,447.97,24.35431362,18.43,0.82000019,1,0,0.0,28.2453447201083,0.027840971000000003,3.21,3.07,0.0118351905041269,7.0,1213.0,3.022,6.164,90.63,-0.012674001,53.0,54.6,50.2,32820.0,3.404817369,31080.0,1640.0,4.22,0.014806308485378,14.04,2.6035,30.8667,2.7,3.505079189,1127.0,239.33
1993-05-26,8.30000019,3.72,7.43,0,21.1089896807275,608.3099594994901,0.006837978000000001,0.0317039585879328,1.0451909640000001,0,0,28.098926799134002,4,453.44,448.82,453.51,448.82,24.60336408,18.43,0.8700001900000011,1,0,0.0,28.534634511069104,0.027518194,3.26,3.05,-0.0040132680795565,7.0,1213.0,2.977,6.077999999999999,90.49,0.022637837,53.0,54.6,50.2,30660.0,6.31122246,49800.0,1642.0,4.22,0.0116471173459572,12.88,2.6381,30.9908,2.7,3.481380433,1264.0,274.65
1993-05-27,8.23999977,3.72,7.44,0,21.0634333799218,608.3099594994901,0.006837978000000001,0.0317039585879328,1.0058903240000001,0,0,28.002662351062998,3,452.41,451.14,454.55,453.47,24.54747694,18.43,0.79999977,1,0,0.0,28.4702808408446,0.027572224,3.11,3.06,-0.00402845069523905,7.0,1213.0,2.9730000000000003,6.104,89.51,0.022637837,53.0,54.6,50.2,50820.0,5.983753062000001,33660.0,1628.0,4.22,0.0121530538430374,13.1,2.6324,30.983,2.7,3.49363841,923.0,95.39
1993-05-28,8.22999954,3.72,7.46,0,20.9624385461657,608.3099594994901,0.006837978000000001,0.0317039585879328,1.01891154,0,0,27.867818169001,2,450.19,447.67,452.41,452.41,24.40054201,18.45,0.76999954,1,0,0.0,28.331135232576198,0.027588107,3.02,3.06,-0.00265847352292833,7.0,1213.0,3.029,6.149,88.96,0.022637837,53.0,54.6,50.2,42480.0,7.145602228,30660.0,1623.0,4.22,0.0130582999815546,13.47,2.5995,30.9411,2.7,3.550842302,825.0,294.98
1993-06-01,8.26000023,3.72,7.37,0,21.1343121255746,608.3099594994901,0.006837978000000001,0.0317039585879328,1.064995943,0,0,28.137444904156,1,453.83,450.19,455.63,450.23,24.59783198,18.45,0.890000229999999,1,0,0.0,28.5608320560068,0.02721627,3.33,3.04,-0.0213333680043555,7.0,1213.0,2.94,6.05,89.02,0.022637837,53.0,54.6,50.2,30660.0,5.568072675,50280.0,1623.0,4.22,0.0137093900052629,13.67,2.6189999999999998,30.3477,-7.9,3.529595142,1231.0,185.66
1993-06-02,8.17000008,3.72,7.38,0,21.137624543079898,608.3099594994901,0.006837978000000001,0.0317039585879328,1.050811991,0,0,28.098926799134002,0,453.85,452.68,454.53,453.83,24.59891599,18.45,0.79000008,0,0,0.0,28.562517671355902,0.027519268,3.12,3.07,-0.0164767258306133,7.0,1213.0,2.91,6.031000000000001,89.4,0.022637837,53.0,54.6,50.2,41760.0,4.624616715,52200.0,1618.0,4.22,0.0132635277614649,13.48,2.6195,30.3912,-7.9,3.516519967,1007.0,151.97
1993-06-03,8.15999985,3.72,7.38,0,21.0766564011629,608.3099594994901,0.006837978000000001,0.0317039585879328,0.983909947,1,0,28.002662351062998,0,452.49,451.12,453.85,453.84,24.52520325,18.45,0.77999985,0,0,0.0,28.477389060317698,0.027566973999999998,3.03,3.03,-0.0123529908439129,7.0,1213.0,2.9130000000000003,6.002999999999999,89.33,0.022637837,53.0,54.6,50.2,36720.0,4.259079466,30660.0,1609.0,4.22,0.0134560501099979,13.54,2.6112,30.3902,-7.9,3.4985416010000003,881.0,98.56
1993-06-04,8.14000034,3.72,7.41,0,20.965827205187303,608.3099594994901,0.006837978000000001,0.0317039585879328,0.971057339,0,0,27.906336274022998,0,450.06,448.92,452.43,452.43,24.39349593,18.45,0.73000034,0,0,0.0,28.3249112057819,0.027760121000000002,2.98,3.11,-0.00474434583625224,6.9,1213.0,2.917,6.0889999999999995,90.75,0.021754497,53.0,54.6,50.2,48660.0,4.317026971000001,30660.0,1597.0,4.22,0.011602857132593,12.86,2.5975,30.336,-7.9,3.5107995780000003,744.0,107.09
1993-06-07,8.18000031,3.72,7.39,0,20.8577665772584,608.3099594994901,0.006837978000000001,0.0317039585879328,0.9757190029999999,0,0,27.810071825952,0,447.69,447.32,450.75,450.07,24.26504065,18.45,0.790000310000001,0,0,0.0,28.176222100258002,0.027915276,3.14,3.1,-0.0026781024232707,6.9,1213.0,2.895,6.056,90.42,0.021754497,53.0,54.6,50.2,54000.0,5.644490212000001,31020.0,1585.0,4.22,0.0147920649210009,14.07,2.5922,30.1488,-7.9,3.4969072039999998,771.0,137.69
1993-06-08,8.14000034,3.72,7.4,0,20.721256840381102,608.3099594994901,0.006837978000000001,0.0317039585879328,0.860414034,0,0,27.559673328825003,0,444.71,444.31,447.65,447.65,24.10352304,18.45,0.74000034,0,0,0.0,27.9893691633597,0.027775359,2.72,3.13,0.00428360819501618,6.9,1213.0,2.895,6.0889999999999995,90.44,0.021754497,53.0,54.6,50.2,52920.0,6.569324844,30660.0,1581.0,4.22,0.0166296833094105,14.74,2.5747,30.0926,-7.9,3.4920040130000003,621.0,55.26
1993-06-09,8.15999985,3.72,7.39,0,20.7734454620377,608.3099594994901,0.006837978000000001,0.0317039585879328,0.8595240390000001,0,0,27.655999405864,0,445.78,444.66,447.39,444.71,24.16151762,18.45,0.76999985,0,0,0.0,28.057150362214102,0.028110144,2.92,3.11,0.00287746742131746,6.9,1213.0,2.891,6.053999999999999,90.83,0.021754497,53.0,54.6,50.2,30660.0,5.027706519,44040.0,1576.0,4.22,0.0145369917941704,13.96,2.5821,29.9589,-7.9,3.4519612889999998,1038.0,122.85
1993-06-10,8.14000034,3.72,7.38,1,20.757133925913397,608.3099594994901,0.006837978000000001,0.0302733431794131,0.852971336,0,0,27.675227643891002,0,445.38,444.09,446.22,445.78,24.139837399999998,18.45,0.76000034,0,0,-0.0011444923268157901,28.032405032882398,0.028150837,3.01,3.11,0.005648131677311779,6.9,1213.0,2.875,6.047999999999999,90.43,0.021754497,53.0,54.6,50.2,47940.0,4.962222962,51780.0,1573.0,4.22,0.0127344972037713,13.31,2.58,29.8866,-7.9,3.4282625330000003,796.0,74.92
1993-06-11,8.13000011,3.72,7.34,0,20.8470891998616,608.3099594994901,0.006837978000000001,0.0302733431794131,0.921908851,0,0,27.790781958956998,0,447.26,445.38,448.19,445.38,24.24173442,18.45,0.7900001099999989,0,0,-0.000858369245111845,28.1511448267978,0.028035527,2.93,3.05,-0.00673112587371203,6.9,1213.0,2.853,5.962999999999999,90.44,0.021754497,53.0,54.6,50.2,30660.0,5.712509922000001,31440.0,1563.0,4.22,0.0111229950528107,12.71,2.5891,29.7161,-7.9,3.423359343,1068.0,159.35
1993-06-14,8.06999969,3.72,7.33,0,20.870402039978103,608.3099594994901,0.006837978000000001,0.0302733431794131,0.959761812,0,0,27.752263853935,0,447.71,447.23,448.64,447.23,24.26612466,18.45,0.739999689999999,0,0,-0.000572246163407897,28.179868441188802,0.028019187,3.06,3.05,-0.0032422971630257,6.9,1213.0,2.845,5.965,90.35,0.021754497,53.0,54.6,50.2,30660.0,4.102899701,36780.0,1547.0,4.22,0.0105516625508795,12.33,2.5913,29.6322,-7.9,3.393123,946.0,82.71
1993-06-15,8.06999969,3.72,7.32,0,20.7479307429027,608.3099594994901,0.006837978000000001,0.0316593447872906,1.020585982,0,0,27.694517510886,0,446.27,446.18,448.28,447.73,24.18807588,18.45,0.749999689999999,0,0,0.0008226782045980469,28.011799711486102,0.028088422000000002,3.14,3.05,-0.00046116767598948396,6.9,1213.0,2.8280000000000003,5.939,91.07,0.021754497,53.0,54.6,50.2,34440.0,4.869635021000001,32280.0,1539.0,4.22,0.009730869711491959,11.99,2.5867,29.5923,-7.9,3.405380977,997.0,133.36
1993-06-16,8.06000042,3.72,7.32,0,20.8042284246762,610.521995715852,0.006837978000000001,0.0316593447872906,1.0046418529999999,0,0,27.752263853935,0,447.43,443.61,447.43,446.31,24.25094851,18.45,0.740000419999999,0,0,0.0008316009647264981,28.0850762866047,0.028032027,3.04,3.04,-0.0116921183428727,6.9,1244.0,2.8280000000000003,5.928999999999999,91.73,0.021754497,53.0,54.6,50.2,48900.0,7.388353886,54000.0,1534.0,4.22,0.009268473738257621,11.87,2.5938,29.6084,-7.9,3.381682221,984.0,127.21
1993-06-17,8.06000042,3.72,7.32,0,20.8582118983801,610.521995715852,0.006837978000000001,0.0316593447872906,1.039227382,0,0,27.848589930974,0,448.54,446.91,448.98,447.43,24.31111111,18.45,0.740000419999999,0,0,0.0005544006431509981,28.1552037622245,0.027965622000000002,3.02,3.03,-0.00182077362371113,6.9,1244.0,2.8360000000000003,5.926,91.78,0.021754497,53.0,54.6,50.2,33120.0,5.735934518,50340.0,1526.0,4.22,0.00881705871101384,11.66,2.6,29.6546,-7.9,3.366155451,994.0,105.37
1993-06-18,8.06000042,3.72,7.32,0,20.6345545344027,610.521995715852,0.006837978000000001,0.0316593447872906,0.9675260929999999,0,0,27.620870894084,0,443.68,443.68,448.59,448.54,24.04769648,18.45,0.740000419999999,0,0,0.000277200321575501,27.850630613222698,0.028274274,2.91,3.06,0.005693481793837179,6.9,1244.0,2.8169999999999997,5.937,92.93,0.021754497,53.0,54.6,50.2,54000.0,6.990448446,30660.0,1522.0,4.22,0.0106832998557467,12.24,2.5717,29.6547,-7.9,3.355531871,693.0,287.55
1993-06-21,8.05000019,3.72,7.3,0,20.755040843110798,610.521995715852,0.006837978000000001,0.0316593447872906,1.007500239,0,0,27.679029896392997,1,446.22,443.68,446.22,443.68,24.18536585,18.45,0.7500001900000011,0,0,0.0,28.0105339487958,0.028126216000000002,3.03,3.06,0.0146955292796648,6.9,1244.0,2.785,5.905,93.36,0.021754497,53.0,54.6,50.2,30660.0,4.656328,53640.0,1518.0,4.22,0.0106611938288994,12.25,2.5864,29.6124,-7.9,3.2966935810000004,1119.0,83.53
1993-06-22,8.02999973,3.72,7.29,0,20.743905831768803,610.521995715852,0.006837978000000001,0.0316593447872906,1.006108565,0,0,27.698457610078002,2,445.93,444.94,446.29,446.25,24.1696477,18.45,0.73999973,0,0,0.0,27.9927977419439,0.028139617999999998,2.98,3.09,0.00915544180595943,6.9,1244.0,2.733,5.886,93.75,0.021754497,53.0,54.6,50.2,45360.0,5.344955113999999,30960.0,1512.0,4.22,0.00965192194779653,11.65,2.5899,29.5486,-7.9,3.308951558,949.0,116.6
1993-06-23,8.02999973,3.72,7.3,0,20.6187836492848,610.521995715852,0.006837978000000001,0.0316593447872906,0.974341694,0,0,27.446269748408998,3,443.19,443.19,445.96,445.96,24.02113821,18.45,0.72999973,0,0,0.0,27.821598205630604,0.027812541,3.24,3.12,0.0183046002802634,6.9,1244.0,2.697,5.88,93.48,-0.006037391,53.0,54.6,50.2,46380.0,5.1421245319999995,30660.0,1511.0,4.22,0.0108487512863442,12.04,2.5744,29.7491,-7.9,3.281984009,845.0,110.75
1993-06-24,8.02000046,3.72,7.28,0,20.780714219646498,610.521995715852,0.006837978000000001,0.0316593447872906,0.995992749,0,0,27.81483768407,4,446.62,442.5,447.21,443.04,24.20704607,18.45,0.74000046,0,0,0.0,28.037405141468703,0.028056446000000002,3.02,3.1,0.0021905589373845897,6.9,1244.0,2.6919999999999997,5.854,94.05,-0.006037391,53.0,54.6,50.2,30900.0,5.949502014,52920.0,1509.0,4.22,0.0111534277443183,12.25,2.593,29.8191,-7.9,3.231317705,1139.0,306.61
1993-06-25,8.01000023,4.18,7.26,0,20.8286710088481,610.521995715852,0.006837978000000001,0.0316593447872906,1.079011047,0,0,27.795409970385,5,447.6,446.62,448.64,446.62,24.2601626,18.45,0.7500002299999989,1,0,0.0,28.0995366268962,0.027784607000000003,2.96,3.08,-0.00268993128066135,6.9,1244.0,2.6689999999999996,5.81,93.71,-0.006037391,53.0,54.6,50.2,30660.0,3.967216085,49560.0,1502.0,4.22,0.00890088596508665,11.25,2.5984,29.6656,-7.9,3.241124086,1076.0,102.64
1993-06-28,7.98000002,4.18,7.23,0,21.0288205545332,610.521995715852,0.006837978000000001,0.0316593447872906,1.126895633,0,0,28.105756834363998,4,451.85,447.6,451.9,447.6,24.49051491,18.45,0.75000002,1,0,0.0,28.366863910255297,0.027607591,3.08,3.07,-0.0243398870832276,6.9,1244.0,2.6460000000000004,5.776,93.31,-0.006037391,53.0,54.6,50.2,30660.0,4.327999711,54000.0,1492.0,4.22,0.00859437995938004,11.11,2.6233,29.166999999999998,-7.9,3.199446965,1375.0,96.36
1993-06-29,7.96000004,4.18,7.23,0,20.977206944564,610.521995715852,0.006837978000000001,0.0316593447872906,1.128767383,0,0,27.970011116059,3,450.69,449.67,451.9,451.89,24.42764228,18.45,0.730000039999999,1,0,0.0,28.294547267477604,0.02771284,3.0,3.03,-0.0166770365705677,6.9,1244.0,2.67,5.761,92.87,-0.006037391,53.0,54.6,50.2,50340.0,3.789932455,30660.0,1484.0,4.22,0.00915219888062564,11.29,2.6218,29.1817,-7.9,3.2296833080000003,970.0,136.68
1993-06-30,7.94999981,4.18,7.24,0,20.9727310605663,610.521995715852,0.006837978000000001,0.0316593447872906,1.170574196,0,0,27.970011116059,2,450.53,450.15,451.47,450.69,25.48246606,17.68,0.709999809999999,1,0,0.0,28.2850189391604,0.027709986000000002,3.92,3.03,-0.00546765271197677,6.9,1244.0,2.696,5.776,93.61,-0.009472406,53.0,54.6,50.2,53220.0,3.641938674,49620.0,1473.0,4.22,0.00917870858890198,11.26,2.5922,29.1926,-7.9,3.1904577819999997,1125.0,206.72
1993-07-01,7.96000004,4.18,7.24,0,20.9053984554192,610.521995715852,0.006837978000000001,0.0316593447872906,1.1825915679999999,1,0,27.892424400064996,1,449.02,448.71,451.15,450.54,25.39705882,17.68,0.72000004,1,0,0.0,28.1907204181902,0.027846065,3.27,2.99,9.101347399659731e-05,6.9,1244.0,2.741,5.78,93.17,-0.009472406,53.0,54.6,50.2,35700.0,4.704624191000001,31080.0,1458.0,4.22,0.00971366303081505,11.51,2.5802,29.254,-7.9,3.2108877430000002,1185.0,210.97
1993-07-02,7.96000004,4.18,7.24,0,20.7602818337436,610.521995715852,0.006837978000000001,0.0316593447872906,1.140686785,0,0,27.737250968076,0,445.84,445.2,449.02,449.02,25.21719457,17.68,0.72000004,0,0,0.0,27.9915675904129,0.028095774,2.96,2.95,0.00497500176708631,7.0,1244.0,2.737,5.744,93.49,-0.009472406,53.0,54.6,50.2,40980.0,4.655706949,30660.0,1447.0,4.22,0.00917082318372853,11.33,2.5622,29.425,-7.9,3.19127498,826.0,92.79
1993-07-06,7.94999981,4.18,7.24,0,20.5578394642663,610.521995715852,0.006837978000000001,0.0316593447872906,1.03389686,0,0,27.446269748408998,0,441.43,441.42,446.87,445.86,24.96776018,17.68,0.709999809999999,0,1,0.0,27.7152069333815,0.028403801,3.19,3.01,0.0148238950286761,7.0,1244.0,2.7119999999999997,5.78,93.85,-0.009472406,53.0,54.6,50.2,51840.0,5.87415885,37140.0,1424.0,4.22,0.0155667691468999,13.87,2.5344,29.3028,-7.9,3.131619493,856.0,109.14
1993-07-07,7.96999979,4.18,7.23,0,20.6259533142163,610.521995715852,0.006837978000000001,0.0316593447872906,1.030211791,0,0,27.523856464404002,0,442.83,441.4,443.63,441.4,25.0469457,17.68,0.73999979,0,0,0.0,27.8036101623612,0.028314002999999997,3.39,3.04,0.0154778802142805,7.0,1244.0,2.677,5.778,93.85,-0.009472406,53.0,54.6,50.2,30660.0,4.202363844,48540.0,1410.0,4.22,0.0134140906975908,13.05,2.5427,29.3185,-7.9,3.147146263,1016.0,121.49
1993-07-08,7.96999979,4.18,7.22,0,20.899520250846102,610.521995715852,0.006837978000000001,0.0316593447872906,1.039251483,0,0,27.834203328382,0,448.64,442.84,448.64,442.84,25.37556561,17.68,0.74999979,0,0,0.0,28.1688974309793,0.027875936,3.09,3.02,9.931325550225129e-05,7.0,1244.0,2.682,5.752000000000001,94.02,-0.009472406,51.6,50.6,49.6,30660.0,6.343169692000001,49260.0,1393.0,4.22,0.0113216300373876,12.24,2.576,29.7817,-7.9,3.142243073,1292.0,101.61
1993-07-09,7.94999981,4.18,7.2,0,20.8787085949729,610.521995715852,0.006837978000000001,0.0316593447872906,0.996512252,0,0,27.911790044376996,0,448.13,446.74,448.94,448.64,25.34671946,17.68,0.7499998099999989,0,0,0.0,28.1373334470441,0.027980162000000003,2.96,3.02,-0.00546943453426564,7.0,1244.0,2.658,5.737,95.01,-0.009472406,51.6,50.6,49.6,31620.0,5.072435965,49980.0,1385.0,4.22,0.00804572863623867,10.8,2.5731,29.7987,-7.9,3.1267163019999997,1075.0,33.9
1993-07-12,7.92999983,4.18,7.19,1,20.921261052548303,610.521995715852,0.006837978000000001,0.0288042393503112,1.036567799,0,0,27.892424400064996,0,448.98,447.71,449.11,448.18,25.39479638,17.68,0.7399998299999989,0,0,-0.0022840843495835397,28.191150210211703,0.027932135,3.12,3.01,-0.0054700561285001,7.0,1244.0,2.65,5.729,95.26,-0.009472406,51.6,50.6,49.6,37200.0,3.4834989139999997,53520.0,1378.0,4.22,0.008214289007097371,10.85,2.5825,29.853,-7.9,3.112823928,1027.0,106.4
1993-07-13,7.92000008,4.18,7.19,0,20.8827323988605,610.521995715852,0.006837978000000001,0.0288042393503112,1.052759539,0,0,27.87299668638,0,448.09,448.07,450.7,449.0,25.34445701,17.68,0.73000008,0,0,-0.00171306326218765,28.1357340094279,0.027968287999999997,2.99,3.04,-0.00197962803429561,7.0,1244.0,2.6430000000000002,5.744,94.6,-0.009472406,51.6,50.6,49.6,52440.0,5.680318248,35100.0,1371.0,4.22,0.008733436184166379,11.02,2.5775,29.8443,-7.9,3.137339882,983.0,115.72
1993-07-14,7.92000008,4.18,7.14,0,20.978428610487498,610.521995715852,0.006837978000000001,0.0288042393503112,1.085847726,0,0,27.970011116059,0,450.08,448.08,451.12,448.08,25.45701357,17.68,0.7800000800000011,0,0,-0.0011420421747917698,28.261118587197398,0.027871134,2.97,3.01,-0.00615055041897002,7.0,1244.0,2.6460000000000004,5.706,94.48,-0.009472406,51.6,50.6,49.6,30660.0,4.971765695,49560.0,1371.0,4.22,0.00811476186347527,10.78,2.5896,29.9991,-7.9,3.09566276,1224.0,59.17
1993-07-15,7.88999987,4.18,7.14,0,20.941290945370397,610.521995715852,0.006837978000000001,0.0288042393503112,1.0190677590000001,0,0,27.853631042068,0,449.22,447.26,450.12,450.09,25.40837104,17.68,0.74999987,0,0,-0.0005710210873958839,28.207556654289498,0.027925002999999997,3.13,3.01,-0.00897852619601596,7.0,1244.0,2.636,5.706,94.86,-0.009472406,51.6,50.6,49.6,43380.0,4.168475552,30660.0,1363.0,4.22,0.0077487501070019,10.6,2.5836,29.9778,-7.9,3.060523227,948.0,54.13
1993-07-16,7.88000011,4.18,7.13,0,20.768060207865396,608.862968553581,0.006837978000000001,0.0288042393503112,0.990126515,0,0,27.776044326073,0,445.75,445.66,449.08,449.07,25.21210407,17.68,0.75000011,0,0,0.0,27.9707743877002,0.028109209,2.97,3.01,-0.0012877103697871,7.0,1244.0,2.6180000000000003,5.687,94.6,-0.009472406,51.6,50.6,49.6,54000.0,5.709969417999999,30660.0,1360.0,4.22,0.008631604619479009,10.96,2.5632,29.1694,-7.9,3.096479959,905.0,69.32
1993-07-19,7.86999989,4.18,7.13,0,20.7840365843689,608.862968553581,0.006837978000000001,0.0288042393503112,0.9616801640000001,0,0,27.756616612388,0,446.03,444.83,446.78,445.75,25.22794118,17.68,0.73999989,0,0,0.0,27.9888309749713,0.028114701000000002,3.13,3.03,0.0049845971878399896,7.0,1244.0,2.59,5.689,94.22,-0.009472406,51.6,50.6,49.6,46320.0,4.643125421000001,52740.0,1361.0,4.22,0.009772703873063959,11.46,2.5655,29.0523,-7.9,3.113641126,852.0,208.99
1993-07-20,7.88000011,4.18,7.14,0,20.846619532779698,608.862968553581,0.006837978000000001,0.0288042393503112,0.9458514109999999,0,0,27.834203328382,0,447.31,443.71,447.63,446.03,25.30033937,17.68,0.74000011,0,0,0.0,28.0696130628125,0.028057252999999997,3.08,3.06,0.00149803318977085,7.0,1254.0,2.6,5.732,94.02,-0.009472406,51.6,50.6,49.6,33600.0,7.586500637,49860.0,1361.0,4.22,0.008785220365633391,11.05,2.5716,28.8906,-7.9,3.114458325,877.0,134.96
1993-07-21,7.88999987,4.18,7.17,0,20.8434962903702,608.862968553581,0.006837978000000001,0.0288042393503112,0.8775844509999999,0,0,27.81483768407,1,447.18,445.84,447.5,447.28,25.29298643,17.68,0.71999987,0,0,0.0,28.0619168636831,0.02806541,3.36,3.07,0.00010565569189240699,7.0,1254.0,2.6889999999999996,5.831,93.97,-0.009472406,51.6,50.6,49.6,35160.0,4.993778655,53160.0,1356.0,4.22,0.0110183370179797,11.97,2.5703,28.748,-7.9,3.169210622,923.0,134.44
1993-07-22,7.94000006,4.18,7.18,0,20.721961276031198,608.862968553581,0.006837978000000001,0.0288042393503112,0.855659996,0,0,27.620870894084,2,444.51,443.72,447.23,447.18,25.14196833,17.68,0.76000006,0,0,0.0,27.8948587967912,0.028220175,3.12,3.09,0.0126634068524475,7.0,1254.0,2.736,5.888,94.03,-0.009472406,51.6,50.6,49.6,52680.0,4.576084144,38760.0,1353.0,4.22,0.0103605745003776,11.69,2.5549,28.8373,-7.9,3.157769843,767.0,30.99
1993-07-23,7.96000004,4.18,7.21,0,20.8456324585652,608.862968553581,0.006837978000000001,0.0288042393503112,0.876568663,0,0,27.756616612388,3,447.1,444.54,447.1,444.54,25.28846154,17.68,0.75000004,0,0,0.0,28.0578622809397,0.028056698999999997,2.99,3.09,0.0022017858174042198,7.0,1254.0,2.78,5.931,94.57,-0.009472406,51.6,50.6,49.6,30660.0,5.801194818,51600.0,1352.0,4.22,0.00943507118451966,11.32,2.5699,28.9164,-7.9,3.174113812,1026.0,76.44
