,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV
1990-08-16,10.34000015,4.03,9.39,0,15.847972441040302,607.7569504454,0.016197841,0.0470675108579863,1.028040346,0,0,18.8569693744775,0,332.39,332.39,340.06,340.06,15.33871712,21.67,0.9500001499999989,0,0,0.00114020682921243,23.7434646260788,0.034890941,8.44,7.48,-0.0799170282144427,5.5,1148.0,1.034,8.777999999999999,85.87,0.004839047,46.7,51.4,46.6,54000.0,9.899445829,30660.0,1228.0,5.0,0.0546552849876569,27.16,1.9129,41.0398,56.9,4.09768753,330.0
1990-08-17,10.39000034,4.03,9.4,0,15.630290790292499,607.7569504454,0.016197841,0.0470675108579863,0.9967170059999999,0,0,18.6010204482962,0,327.83,324.63,332.39,332.36,15.30485528,21.42,0.99000034,0,0,0.0010160563066193599,23.413841951234,0.035373761000000004,8.2,7.47,-0.0517115449039903,5.5,1148.0,1.072,8.79,85.62,0.004839047,46.7,51.4,46.6,45840.0,12.74416322,30660.0,1226.0,5.0,0.0556786485303151,27.53,1.8869999999999998,41.1605,56.9,4.101942543,310.0
1990-08-20,10.40999985,4.03,9.4,0,15.6624454239678,607.7569504454,0.016197841,0.0470675108579863,0.965016405,0,0,18.642350475449298,0,328.51,327.07,329.9,327.8,15.33660131,21.42,1.00999985,0,1,0.000891905784026294,23.458498536644,0.035302365,8.08,7.52,-0.0224056236677801,5.5,1148.0,1.021,8.811,86.18,0.004839047,46.7,51.4,46.6,35100.0,10.97722544,46620.0,1222.0,5.13,0.0497799232096729,26.46,1.8917,41.117,56.9,4.109388817,629.0
1990-08-21,10.47999954,4.03,9.45,0,15.345131052602401,607.7569504454,0.016197841,0.0470675108579863,0.789321768,0,0,18.2677222818198,0,321.86,318.78,328.51,328.35,15.02614379,21.42,1.02999954,0,0,0.000767755261433224,22.979951526953897,0.036017554,8.0,7.57,-0.00226838146713279,5.5,1148.0,1.01,8.833,86.17,0.004839047,46.7,51.4,46.6,36540.0,19.65788875,30660.0,1222.0,5.13,0.0637159186750465,28.9,1.8536,41.3795,56.9,4.117189676000001,243.0
1990-08-22,10.52000046,4.03,9.51,0,15.0917129835865,607.7569504454,0.016197841,0.0470675108579863,0.609862283,0,0,17.9690917864952,1,316.55,316.55,324.15,321.89,14.77824463,21.42,1.01000046,0,0,0.0,22.5973216766251,0.036638951,8.96,7.59,0.0231906557707188,5.5,1148.0,1.125,8.946,85.97,0.004839047,46.7,51.4,46.6,54000.0,15.19776745,31260.0,1220.0,5.13,0.0726428617174895,30.55,1.8230000000000002,41.8575,56.9,4.157257722,360.0
1990-08-23,10.53999996,4.03,9.56,0,14.6390230733096,607.7569504454,0.016197841,0.0470675108579863,0.5763894270000001,0,0,17.4331361647465,2,307.06,306.56,316.55,316.53,14.33520075,21.42,0.979999959999999,0,0,0.0,21.9166570337253,0.03777252,8.13,7.54,0.0365719333091378,5.5,1148.0,1.242,9.009,85.12,0.004839047,46.7,51.4,46.6,33720.0,22.668740300000003,30660.0,1221.0,5.13,0.11012083501894,36.47,1.768,43.1683,56.9,4.179596544,148.0
1990-08-24,10.52999973,4.19,9.59,0,14.850969428807002,607.7569504454,0.016197841,0.0470675108579863,0.7929640490000001,0,0,17.6885261729472,3,311.51,306.18,311.65,307.06,14.59746954,21.34,0.93999973,0,0,0.0,22.230983075061197,0.037113768,8.07,7.49,0.0341834514305173,5.5,1148.0,1.337,9.036,85.66,0.004839047,46.7,51.4,46.6,46140.0,13.72337722,53640.0,1220.0,5.13,0.0907929237160383,33.93,1.7942,42.9662,56.9,4.189170325,956.0
1990-08-27,10.64000034,4.19,9.53,0,15.3241606820261,607.7569504454,0.016197841,0.0470675108579863,1.013854455,0,0,18.255127601071997,4,321.44,311.55,323.11,311.55,15.06279288,21.34,1.11000034,0,0,0.0,22.9360837942168,0.035843112,8.08,7.53,0.0044414095517142,5.5,1148.0,1.102,8.873,85.3,0.004839047,46.7,51.4,46.6,30660.0,16.03455962,45420.0,1220.0,5.13,0.0617481518623667,29.63,1.8514,44.1853,56.9,4.131373055,1453.0
1990-08-28,10.57999992,4.19,9.55,0,15.3191806815826,607.7569504454,0.016197841,0.0470675108579863,1.1780614790000001,0,0,18.2521933633644,5,321.34,320.25,322.2,321.32,15.05810684,21.34,1.02999992,1,0,0.0,22.9253281481141,0.036024024,8.07,7.48,0.00876167216281477,5.5,1148.0,1.195,8.921,85.4,0.004839047,46.7,51.4,46.6,31800.0,7.020187055,35040.0,1215.0,5.13,0.059112766304414005,29.12,1.8515,44.2766,56.9,4.14839311,837.0
1990-08-29,10.55000019,4.19,9.56,0,15.454833827581501,607.7569504454,0.016197841,0.0470675108579863,1.3456430369999999,0,0,18.4168194306867,4,324.19,320.87,325.83,321.34,15.19165886,21.34,0.99000019,1,0,0.0,23.124930123069703,0.035744995,8.04,7.47,-0.012260678930171002,5.5,1148.0,1.097,8.811,85.57,0.004839047,46.7,51.4,46.6,33600.0,9.357297751,46260.0,1210.0,5.13,0.0493683175028652,27.38,1.8678,44.3718,56.9,4.109388817,972.0
1990-08-30,10.56000042,4.19,9.58,0,15.1933798898823,607.7569504454,0.016197841,0.0470675108579863,1.483394305,0,0,18.1082533931762,3,318.71,317.82,324.57,324.19,14.9348641,21.34,0.98000042,1,0,0.0,22.730483189361898,0.036378244,8.06,7.45,0.0139156785179951,5.5,1148.0,1.161,8.842,85.92,0.004839047,46.7,51.4,46.6,53580.0,12.59754674,31020.0,1210.0,5.13,0.0633871391516216,29.89,1.8354,44.6589,56.9,4.120380936,482.0
1990-08-31,10.57999992,4.19,9.58,0,15.3767021870283,607.7569504454,0.016197841,0.0470675108579863,1.4452281269999998,0,0,18.329748565719303,2,322.56,316.59,322.57,318.71,15.11527648,21.34,0.99999992,1,0,0.0,23.001400434215697,0.035930494,8.06,7.39,-0.0035803240628220602,5.5,1148.0,1.235,8.846,86.58,0.004839047,46.7,51.4,46.6,34020.0,12.17309518,54000.0,1208.0,5.13,0.0635718083153616,29.9,1.8559999999999999,44.8294,56.9,4.121799274,885.0
1990-09-04,10.55000019,4.19,9.57,0,15.4017546213295,607.7569504454,0.016197841,0.0470675108579863,1.184142078,0,0,18.3626150994379,1,323.09,319.11,323.09,322.56,15.14011246,21.34,0.98000019,1,0,0.0,23.035468703934104,0.035980996,8.17,7.39,-0.0070575835061528,5.5,1148.0,1.256,8.887,86.85,0.012748741999999999,46.7,51.4,46.6,32820.0,7.209288742999999,30660.0,1193.0,5.13,0.063263146238767,29.58,1.8596,44.5531,39.5,4.136337238,673.0
1990-09-05,10.56999969,4.19,9.53,0,15.4635120551391,607.7569504454,0.016197841,0.0470675108579863,1.163764926,0,0,18.4392490314413,0,324.39,320.99,324.52,323.09,15.20103093,21.34,1.03999969,0,0,0.0,23.124398667021197,0.035819538,9.31,7.37,-0.00640754720706689,5.5,1148.0,1.213,8.832,85.72,0.012748741999999999,46.7,51.4,46.6,37800.0,11.88013344,49080.0,1192.0,5.13,0.0585425257731281,28.52,1.8724,44.3187,39.5,4.1168350910000004,953.0
1990-09-06,10.53999996,4.19,9.58,0,15.2759598644384,607.7569504454,0.016197841,0.0470675108579863,1.011189086,1,0,18.2186063302515,0,320.46,319.37,324.39,324.39,15.01686973,21.34,0.959999959999999,0,0,0.0,22.8406178941824,0.036267366,8.2,7.38,-0.00634706745816482,5.5,1148.0,1.202,8.82,85.47,0.012748741999999999,46.7,51.4,46.6,47220.0,8.638795299,30660.0,1194.0,5.13,0.0698612074383916,30.19,1.8503,44.4859,39.5,4.112580078,511.0
1990-09-07,10.52999973,4.19,9.57,0,15.4158935055315,607.7569504454,0.016197841,0.0470675108579863,1.1247391279999999,0,0,18.3884995752583,0,323.4,319.71,324.18,320.46,15.15463918,21.34,0.95999973,0,0,0.0,23.046445733463397,0.035937075,8.13,7.39,-0.0212005950462987,5.6,1148.0,1.166,8.789,86.05,0.012748741999999999,46.7,51.4,46.6,32580.0,9.903409701000001,39660.0,1193.0,5.13,0.0613681354222717,28.73,1.8671,44.4879,39.5,4.101587959,922.0
1990-09-10,10.52000046,4.19,9.57,0,15.3313093645364,607.7569504454,0.016197841,0.0470675108579863,1.111078928,0,0,18.2906079936455,0,321.63,320.31,326.53,323.42,15.07169634,21.34,0.95000046,0,0,0.0,22.916649873691203,0.036142555,8.13,7.43,-0.0127439470772704,5.6,1148.0,1.16,8.834,86.68,0.012748741999999999,45.5,53.1,46.1,51180.0,11.28057332,31260.0,1191.0,5.13,0.0637932593391864,29.34,1.8569,44.424,39.5,4.11754426,777.0
1990-09-11,10.5,4.19,9.55,0,15.302974641267,607.7569504454,0.016197841,0.0470675108579863,1.109189334,0,0,18.2598065025195,0,321.04,319.6,322.18,321.63,15.04404873,21.34,0.949999999999999,0,0,0.0,22.8709358063449,0.036300959,8.08,7.42,-0.00829248793654869,5.6,1148.0,1.162,8.793,86.9,0.012748741999999999,45.5,53.1,46.1,41400.0,8.054469412000001,31140.0,1191.0,5.13,0.0584647800892163,28.38,1.8543,44.0817,39.5,4.103006297,609.0
1990-09-12,10.60999966,4.19,9.55,0,15.3742632714337,607.7569504454,0.016197841,0.0470675108579863,1.034904858,0,0,18.3478733819242,0,322.54,319.6,322.55,321.04,15.11433927,21.34,1.05999966,0,0,0.0,22.974085083069,0.036109567999999995,8.03,7.37,-0.019243793650953998,5.6,1148.0,1.194,8.802999999999999,86.94,0.012748741999999999,45.5,53.1,46.1,37320.0,6.95150443,31140.0,1191.0,5.13,0.0574031554859222,28.12,1.8630000000000002,44.0623,39.5,4.106552142,778.0
1990-09-13,10.59000015,4.19,9.54,1,15.1886327062094,607.7569504454,0.016197841,0.0470675108579863,1.031566313,0,0,18.129340219760802,0,318.65,318.02,322.54,322.51,14.93205248,21.34,1.05000015,0,0,0.0,22.6934495924787,0.036490882999999995,8.03,7.35,-0.0234066443174216,5.6,1148.0,1.236,8.822000000000001,85.79,0.012748741999999999,45.5,53.1,46.1,52740.0,10.279956199999999,30660.0,1191.0,5.13,0.0642711770204627,29.33,1.8404,44.1827,39.5,4.113289247,430.0
1990-09-14,10.56000042,4.19,9.5,0,15.101714089655198,607.20394139131,0.016197841,0.0470675108579863,0.9229253609999999,0,0,18.0285539380297,0,316.83,314.76,318.65,318.65,14.89562764,21.27,1.06000042,0,0,0.0,22.560337500567197,0.036706215,7.93,7.35,-0.0181875571026601,5.6,1148.0,1.276,8.868,85.72,0.012748741999999999,45.5,53.1,46.1,45420.0,8.138084211,30660.0,1197.0,5.13,0.0715278443364296,30.56,1.8295,44.1606,39.5,4.129600133,472.0
1990-09-17,10.59000015,4.19,9.53,0,15.0198501638677,607.20394139131,0.016197841,0.0470675108579863,0.9068073,0,0,18.0848042777308,0,317.77,315.21,318.05,315.35,14.93982134,21.27,1.06000015,0,0,0.0,22.434822277831202,0.036602102000000004,8.04,7.37,-0.0429996360599976,5.6,1148.0,1.296,8.897,84.92,0.012748741999999999,45.5,53.1,46.1,31740.0,6.493818846,53760.0,1200.0,5.13,0.0655496492599028,29.55,1.835,44.0121,39.5,4.139883082,681.0
1990-09-18,10.64000034,4.19,9.51,0,15.0590167583005,607.20394139131,0.016197841,0.0547011357130573,0.8936424829999999,0,0,18.134802948304397,0,318.6,314.27,318.85,317.77,14.97884344,21.27,1.13000034,0,0,0.00610689988405681,22.4900466326092,0.036597395,7.87,7.37,-0.0336272116095521,5.6,1148.0,1.2830000000000001,8.904,85.24,0.012748741999999999,45.5,53.1,46.1,38520.0,10.98865894,52560.0,1197.0,5.13,0.0618003597741241,28.82,1.8399,44.1066,39.5,4.142365174,626.0
1990-09-19,10.64999962,4.19,9.53,0,14.964420247267698,607.20394139131,0.016197841,0.0547011357130573,0.823899707,0,0,18.0237248136587,1,316.6,316.25,319.35,318.6,14.88481429,21.27,1.11999962,0,0,0.0045801749130426105,22.3455592101229,0.036824542,9.53,7.39,-0.0377592672466668,5.6,1127.0,1.253,8.872,85.98,0.012748741999999999,45.5,53.1,46.1,46680.0,7.117310902000001,31140.0,1195.0,5.13,0.0566722286034543,27.88,1.8282,44.0159,39.5,4.131018471,599.0
1990-09-20,10.65999985,4.19,9.48,0,14.722355262431,607.20394139131,0.016197841,0.0547011357130573,0.8033817409999999,0,0,17.7350111456247,2,311.48,310.55,316.6,316.6,14.64409967,21.27,1.17999985,0,0,0.0030534499420284103,21.9810280051145,0.037470496,8.17,7.39,-0.034946587872917,5.6,1127.0,1.271,8.899,86.22,0.012748741999999999,45.5,53.1,46.1,52620.0,9.618627335,30660.0,1188.0,5.13,0.0632407926535663,28.66,1.7989,44.1708,39.5,4.140592251,300.0
1990-09-21,10.64000034,4.47,9.51,0,14.714729826017,607.20394139131,0.016197841,0.0547011357130573,0.8205872559999999,0,0,17.728664373842896,3,311.32,307.98,312.17,311.53,14.63657734,21.27,1.13000034,0,0,0.00152672497101421,21.9665861423425,0.037480117,8.22,7.36,-0.0176902034270079,5.6,1127.0,1.385,8.977,86.31,0.012748741999999999,45.5,53.1,46.1,48000.0,13.78964324,38640.0,1182.0,5.13,0.072215008031259,30.04,1.8,44.0488,39.5,4.168249841000001,595.0
1990-09-24,10.68999958,4.47,9.58,0,14.396570771334,607.20394139131,0.016197841,0.0547011357130573,0.695218909,0,0,17.348176443720302,4,304.59,303.58,311.32,311.3,14.32016925,21.27,1.10999958,0,0,0.0,21.4887888935713,0.038266851,8.33,7.38,0.0327956501288967,5.6,1127.0,1.419,9.03,85.48,0.012748741999999999,45.5,53.1,46.1,43080.0,12.86776206,30660.0,1179.0,5.13,0.0766962968739938,30.56,1.7611,44.4082,39.5,4.187042818,233.0
1990-09-25,10.72999954,4.47,9.68,0,14.569972633060999,607.20394139131,0.016197841,0.0547011357130573,0.7081861540000001,0,0,17.5599684844788,5,308.26,304.23,308.27,304.93,14.49271274,21.27,1.04999954,1,0,0.0,21.744657884204997,0.037843606,8.35,7.35,0.0216744982209645,5.6,1127.0,1.381,8.991,85.96,0.012748741999999999,45.5,53.1,46.1,33780.0,9.014867842000001,54000.0,1175.0,5.13,0.0677630149313586,28.81,1.7822,44.5092,39.5,4.173214023,770.0
1990-09-26,10.77000046,4.47,9.67,0,14.4186624793506,607.20394139131,0.016197841,0.0547011357130573,0.681193671,0,0,17.3804457398821,4,305.06,303.05,308.28,308.26,14.3422661,21.27,1.10000046,1,0,0.0,21.5159819328965,0.038231758,8.29,7.33,0.0199453095083902,5.6,1127.0,1.442,8.977,85.75,0.012748741999999999,45.5,53.1,46.1,39120.0,12.02106156,30900.0,1170.0,5.13,0.0656614832274388,28.19,1.7635,44.4718,39.5,4.168249841000001,421.0
1990-09-27,10.77000046,4.47,9.64,0,14.225287989556598,607.20394139131,0.016197841,0.0547011357130573,0.7629911640000001,0,0,17.150187701092502,3,300.97,299.1,307.47,305.06,14.14997649,21.27,1.13000046,1,0,0.0,21.224691414271103,0.038738745,8.21,7.23,0.0375702069850451,5.6,1127.0,1.41,8.87,85.72,0.012748741999999999,45.5,53.1,46.1,40800.0,17.18568446,31200.0,1168.0,5.13,0.0670961345319191,28.67,1.7397,43.7597,39.5,4.130309302,395.0
1990-09-28,10.76000023,4.47,9.6,0,14.465331600741301,607.20394139131,0.016197841,0.0547011357130573,0.849681255,0,0,17.4424361018635,2,306.05,295.98,306.05,300.97,14.38881053,21.27,1.16000023,1,0,0.0,21.5800032880908,0.038010815,8.03,7.14,0.0170162138369807,5.6,1127.0,1.445,8.795,85.91,0.012748741999999999,45.5,53.1,46.1,32160.0,19.68158088,53580.0,1168.0,5.13,0.067909824705864,29.11,1.7617,43.5401,39.5,4.103715466000001,877.0
1990-10-01,10.76000023,4.47,9.57,0,14.885450587330501,607.20394139131,0.016197841,0.0547011357130573,1.136583991,0,0,17.9518709563947,1,314.94,306.05,314.94,306.12,14.8067701,21.27,1.19000023,1,1,0.0,22.203553482709104,0.037188703,8.25,7.13,-0.0052808695936335205,5.6,1127.0,1.376,8.725,85.43,0.002603056,45.5,53.1,46.1,30660.0,14.43601291,53940.0,1167.0,5.13,0.0615032007058927,28.06,1.7981,44.2462,39.5,4.0788945519999995,1203.0
1990-10-02,10.67000008,4.47,9.55,0,14.898148642871302,607.20394139131,0.016197841,0.0547011357130573,1.168432491,0,0,17.970036614993898,0,315.21,314.94,319.69,315.01,14.81946403,21.27,1.12000008,0,0,0.0,22.219458078807303,0.036726722,8.32,7.18,-0.0332279214488882,5.6,1127.0,1.28,8.68,85.1,0.002603056,45.5,53.1,46.1,30660.0,15.48160142,43080.0,1165.0,5.13,0.0562375349810517,27.28,1.7999,44.0745,39.5,4.062938251,1014.0
1990-10-03,10.64999962,4.47,9.53,0,14.7180095221814,607.20394139131,0.016197841,0.0547011357130573,1.2381587170000001,0,0,17.755605368874498,0,311.4,310.7,316.26,315.21,14.6403385,21.27,1.11999962,0,0,0.0,21.9476982395753,0.037633205,8.71,7.15,-0.0366171111313943,5.6,1127.0,1.32,8.718,84.71,0.002603056,45.5,53.1,46.1,52080.0,10.67518228,42060.0,1163.0,5.13,0.059770567832335995,27.9,1.7788,43.8045,39.5,4.076412461,564.0
1990-10-04,10.64999962,4.47,9.55,0,14.778917356886199,607.20394139131,0.016197841,0.0547011357130573,1.335426319,1,0,17.8319356843502,0,312.69,308.59,313.4,311.4,14.70098731,21.27,1.09999962,0,0,0.0,22.0353816963842,0.037508203,8.31,7.13,-0.0572843062059146,5.6,1127.0,1.2919999999999998,8.647,84.13,0.002603056,45.5,53.1,46.1,36060.0,12.62711619,43200.0,1155.0,5.13,0.0572734463571817,27.51,1.7858,43.6748,39.5,4.051236963,731.0
1990-10-05,10.64000034,4.47,9.52,0,14.7226110001526,607.20394139131,0.016197841,0.0547011357130573,1.282007656,0,0,17.766849638560604,0,311.5,305.76,314.79,312.69,14.64503996,21.27,1.12000034,0,0,0.0,21.948349035138197,0.037589021,8.19,7.04,-0.03810824052753,5.7,1127.0,1.3769999999999998,8.642000000000001,84.24,0.002603056,45.5,53.1,46.1,31560.0,24.00729363,44280.0,1171.0,5.13,0.0565091810928964,27.85,1.7790000000000001,43.1238,39.5,4.049464041,598.0
1990-10-08,10.64999962,4.47,9.52,0,14.816130143804,607.20394139131,0.016197841,0.0547011357130573,1.138073108,0,0,17.8825589012218,0,313.48,311.5,315.03,311.62,14.73812882,21.27,1.12999962,0,0,0.0,22.0846306849254,0.037351601,8.19,7.04,-0.033820839919962,5.7,1127.0,1.402,8.665,83.57,0.002603056,45.5,53.1,46.1,30660.0,6.473391102999999,32160.0,1180.0,5.13,0.0575314836246055,28.04,1.7901,43.1374,39.5,4.057619484,822.0
1990-10-09,10.64000034,4.47,9.58,0,14.4200018107413,607.20394139131,0.016197841,0.0547011357130573,0.958659218,0,0,17.4072969105443,0,305.1,305.09,313.48,313.35,14.34414669,21.27,1.06000034,0,0,0.0,21.491262172971503,0.038439987,8.21,7.17,-0.0210308984341413,5.7,1127.0,1.4069999999999998,8.807,83.21,0.002603056,45.5,53.1,46.1,53640.0,9.679867733,30660.0,1179.0,5.13,0.0735999739800077,30.71,1.7427,43.9283,39.5,4.10797048,288.0
1990-10-10,10.68999958,4.47,9.62,0,14.1973320836142,607.20394139131,0.016197841,0.0547011357130573,0.920371202,0,0,17.1413486891079,0,300.39,299.21,306.43,305.07,14.12270804,21.27,1.06999958,0,0,0.0,21.156632979372002,0.03903845,8.11,7.2,-0.00600079393841054,5.7,1127.0,1.4869999999999999,8.906,83.29,0.002603056,45.5,53.1,46.1,52320.0,14.95480541,37860.0,1183.0,5.13,0.0752979857614765,31.19,1.7157,43.9043,39.5,4.143074343,356.0
1990-10-11,10.76000023,4.47,9.62,1,13.9642664721225,607.20394139131,0.016197841,0.0547011357130573,0.797150299,0,0,16.8628033799906,0,295.46,294.51,301.45,300.47,13.89092619,21.27,1.14000023,0,0,0.0,20.806694344468802,0.039698504,8.02,7.12,0.0336400266335261,5.7,1127.0,1.5419999999999998,8.918,82.79,0.002603056,45.5,53.1,46.1,51840.0,14.86888885,31320.0,1191.0,5.13,0.0924943908331206,33.98,1.6878,44.0775,39.5,4.147329356,301.0
1990-10-12,10.80000019,4.47,9.61,0,14.180202929189,607.20394139131,0.016197841,0.0547011357130573,0.895141363,0,0,17.1264061234127,0,300.03,295.22,301.68,295.45,14.11241769,21.26,1.19000019,0,0,0.0,21.1256767533589,0.039093824,7.98,7.14,0.0400934069923856,5.7,1127.0,1.436,8.807,83.16,0.002603056,45.5,53.1,46.1,35460.0,21.9873626,39540.0,1217.0,5.13,0.0770410139711695,31.94,1.714,44.2327,39.5,4.10797048,917.0
1990-10-15,10.81000042,4.47,9.62,0,14.3313882334549,607.20394139131,0.016197841,0.0547011357130573,0.864106156,0,0,17.3118489061115,0,303.23,296.41,304.79,300.03,14.26293509,21.26,1.19000042,0,0,0.0,21.3480577942427,0.038692807,8.07,7.16,0.0367514604832723,5.7,1127.0,1.41,8.79,83.25,0.002603056,45.5,53.1,46.1,35400.0,20.85559177,45780.0,1230.0,5.13,0.0734972414117744,31.64,1.7328,44.1025,39.5,4.101942543,802.0
1990-10-16,10.80000019,4.47,9.61,0,14.031748228209699,607.20394139131,0.016197841,0.0522943956824919,0.9276288659999999,0,0,17.0685644167285,0,298.92,298.12,304.34,303.23,14.06020696,21.26,1.19000019,0,0,-0.0019253920244523199,20.8990315759236,0.039223003,8.01,7.16,0.0434061104203,5.7,1127.0,1.3619999999999999,8.751,82.59,0.002603056,45.5,53.1,46.1,53160.0,14.71104273,33480.0,1236.0,5.13,0.0718528448556277,31.45,1.7083,43.8619,39.5,4.088113749,487.0
1990-10-17,10.81000042,4.47,9.58,0,14.0242602996402,612.181022878124,0.016197841,0.0522943956824919,1.027467178,0,0,17.0622085774069,0,298.76,297.79,301.5,298.92,14.05268109,21.26,1.23000042,0,0,-0.00144404401833924,20.885194391400198,0.039272259,7.69,7.2,0.0447002424076394,5.7,1135.0,1.3119999999999998,8.742,82.56,0.002603056,45.5,53.1,46.1,31680.0,12.25265687,41820.0,1247.0,5.13,0.0712005408477749,31.37,1.7075,43.6863,39.5,4.084922488999999,659.0
1990-10-18,10.81000042,4.47,9.54,0,14.351935605377099,612.181022878124,0.016197841,0.0598701894909492,1.246896355,0,0,17.4636176830566,0,305.74,298.75,305.74,298.75,14.38099718,21.26,1.27000042,0,0,0.005097939034539679,21.370295757490602,0.038374011,8.04,7.25,0.0137997070030302,5.7,1135.0,1.186,8.677,81.96,0.002603056,45.5,53.1,46.1,30660.0,12.8960399,54000.0,1268.0,5.13,0.0596763430983921,29.6,1.7482,44.0328,39.5,4.061874498,1116.0
1990-10-19,10.77999973,4.47,9.48,0,14.668345941737599,612.181022878124,0.016197841,0.0598701894909492,1.26555083,0,0,17.851377560745398,0,312.48,305.74,312.48,305.74,14.69802446,21.26,1.29999973,0,0,0.0040641282789613,21.838355614225698,0.037568324,8.01,7.25,-0.0257658511637609,5.7,1135.0,1.157,8.612,82.3,0.002603056,45.5,53.1,46.1,30660.0,12.42990746,53640.0,1274.0,5.13,0.0491317784522906,27.86,1.7888,44.3519,39.5,4.038826507,1129.0
1990-10-22,10.73999977,4.47,9.45,0,14.7753969112624,612.181022878124,0.016197841,0.0598701894909492,1.2355925490000002,0,0,17.984406603407603,1,314.76,310.47,315.83,312.45,14.80526811,21.26,1.28999977,0,0,0.0030303175233829197,21.994620243263302,0.037214163,7.99,7.23,-0.0423649972433349,5.7,1135.0,1.153,8.617,82.96,0.002603056,45.5,53.1,46.1,31260.0,10.35745876,50640.0,1330.0,5.13,0.0459626719051589,27.27,1.8017,44.2821,39.5,4.040599428999999,860.0
1990-10-23,10.75,4.47,9.45,0,14.6627602891331,612.181022878124,0.016197841,0.0598701894909492,1.313069513,0,0,17.850055560748302,2,312.36,312.06,315.06,314.76,14.69238006,21.26,1.3,0,0,0.0015151587616914599,21.8239124473314,0.037494686,7.93,7.21,-0.0275112329434268,5.7,1135.0,1.21,8.662,83.16,0.002603056,45.5,53.1,46.1,52620.0,9.638110377,48900.0,1336.0,5.13,0.0480160615020387,27.57,1.7884,44.3176,39.5,4.05655573,821.0
1990-10-24,10.75,4.47,9.47,0,14.6740500024754,612.181022878124,0.016197841,0.0598701894909492,1.29787957,0,0,17.866548467295498,3,312.6,310.74,313.51,312.36,14.70366886,21.26,1.28,0,0,0.0,21.8377277372227,0.037327511,7.94,7.22,-0.0284726245388973,5.7,1135.0,1.188,8.639,82.48,0.002603056,45.5,53.1,46.1,33300.0,7.434103067000001,45180.0,1328.0,5.13,0.0519944426225522,28.28,1.7902,44.3043,39.5,4.048400287,762.0
1990-10-25,10.77000046,4.47,9.46,0,14.560004555278802,612.181022878124,0.016197841,0.0598701894909492,1.172439195,0,0,17.730440986606602,4,310.17,309.7,313.71,312.6,14.58936971,21.26,1.31000046,0,0,0.0,21.665150099450198,0.037466937,8.02,7.18,-0.0107871423651734,5.7,1135.0,1.189,8.617,83.04,0.002603056,45.5,53.1,46.1,39960.0,10.76946765,31560.0,1327.0,5.13,0.05642956371643,29.04,1.7764,44.3752,39.5,4.040599428999999,624.0
1990-10-26,10.75,5.01,9.44,0,14.303724189725301,612.181022878124,0.016197841,0.0598701894909492,0.962166985,0,0,17.4210995901007,5,304.71,304.71,310.17,310.17,14.33254939,21.26,1.31,1,0,0.0,21.281025773920103,0.038368088,7.97,7.13,0.0225750913688605,5.7,1135.0,1.265,8.626,82.88,0.002603056,45.5,53.1,46.1,53820.0,6.657802236,30660.0,1320.0,5.13,0.0676930340072647,30.75,1.7489,44.3806,39.5,4.043790689,364.0
1990-10-29,10.73999977,5.01,9.48,0,14.170900875605302,612.181022878124,0.014713961999999999,0.0598701894909492,0.8523414229999999,0,0,17.262073211218702,4,301.88,300.69,307.41,304.74,14.19943556,21.26,1.25999977,1,0,0.0,21.0812344560008,0.038744766,7.87,7.15,0.0406453331349861,5.7,1135.0,1.3090000000000002,8.689,83.24,0.002603056,45.5,53.1,46.1,48900.0,12.05954426,34500.0,1312.0,5.13,0.0738516504886641,31.54,1.7327,44.0619,39.5,4.066129511000001,486.0
1990-10-30,10.73999977,5.01,9.5,0,14.273257742494199,612.181022878124,0.014713961999999999,0.0598701894909492,0.82445314,0,0,17.3895026329995,3,304.06,299.44,304.36,301.88,14.30197554,21.26,1.23999977,1,0,0.0,21.2313190611776,0.038347596,7.84,7.14,0.0239589541205691,5.7,1135.0,1.321,8.679,82.99,0.002603056,45.5,53.1,46.1,39240.0,11.89356248,53280.0,1308.0,5.13,0.0678861256715776,30.52,1.7451,44.131,39.5,4.062583667,685.0
1990-10-31,10.80000019,5.01,9.49,0,14.270464131665001,612.181022878124,0.014713961999999999,0.0598701894909492,0.84634388,0,0,17.3888444751618,2,304.0,302.33,305.7,304.06,14.29915334,21.26,1.31000019,1,0,0.0,21.2249882442728,0.038336283,9.52,7.11,0.00598831809274427,5.7,1135.0,1.2819999999999998,8.617,83.27,0.002603056,45.5,53.1,46.1,52980.0,9.380005955,36720.0,1309.0,5.13,0.0660232589254207,30.04,1.7365,44.0155,39.5,4.040599428999999,753.0
